Year,Week,UC_name,cases,week_start,own_lag1,own_lag2,own_lag3,own_lag4,own_roll2,own_roll4,own_roll8,own_delta,city_cases,city_lag1,city_lag2,city_roll4,nb_sum1,nb_mean1,nb_max1,nb_sum2,nb_mean2,nb_max2,nb_delta,temp_mean,temp_max,temp_min,humidity,rain,rain_days,pressure,wind,temp_mean_lag2,temp_mean_lag4,temp_mean_lag6,temp_mean_lag8,humidity_lag2,humidity_lag4,humidity_lag6,humidity_lag8,rain_lag2,rain_lag4,rain_lag6,rain_lag8,rain_days_lag2,rain_days_lag4,rain_days_lag6,rain_days_lag8,rain_c8,week_sin,week_cos,target
2021,27,107 UC,0,2021-07-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25714285714286,37.58571428571429,26.785714285714285,49.57142857142857,6.6,2,999.7714285714284,7.671428571428572,30.571428571428573,33.74285714285714,29.928571428571427,24.97142857142857,39.42857142857143,42.0,30.428571428571427,53.0,0.6,6.199999999999999,0.1,10.4,0.0,2.0,0.0,4.0,36.1,-0.12053668025532283,-0.992708874098054,0.0
2021,28,107 UC,0,2021-07-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.057142857142857,33.471428571428575,24.842857142857145,72.85714285714286,38.8,2,1002.5714285714286,7.328571428571428,32.957142857142856,28.514285714285712,29.17142857142857,27.542857142857144,35.857142857142854,50.857142857142854,47.142857142857146,38.285714285714285,0.3,9.7,8.3,0.5,0.0,1.0,3.0,0.0,32.3,-0.23931566428755743,-0.9709418174260521,0.0
2021,29,107 UC,0,2021-07-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.614285714285717,32.92857142857143,24.74285714285714,74.0,58.7,3,997.7857142857144,6.814285714285715,32.25714285714286,30.571428571428573,33.74285714285714,29.928571428571427,49.57142857142857,39.42857142857143,42.0,30.428571428571427,6.6,0.6,6.199999999999999,0.1,2.0,0.0,2.0,0.0,70.6,-0.3546048870425356,-0.9350162426854148,0.0
2021,30,107 UC,0,2021-07-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.142857142857142,31.957142857142856,25.314285714285713,80.0,37.4,3,997.2,8.414285714285715,29.057142857142857,32.957142857142856,28.514285714285712,29.17142857142857,72.85714285714286,35.857142857142854,50.857142857142854,47.142857142857146,38.8,0.3,9.7,8.3,2.0,0.0,1.0,3.0,129.2,-0.46472317204376806,-0.8854560256532101,0.0
2021,31,107 UC,0,2021-08-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.585714285714285,32.785714285714285,24.25714285714286,77.28571428571429,36.5,6,1000.8285714285714,5.242857142857143,28.614285714285717,32.25714285714286,30.571428571428573,33.74285714285714,74.0,49.57142857142857,39.42857142857143,42.0,58.7,6.6,0.6,6.199999999999999,3.0,2.0,0.0,2.0,158.29999999999998,-0.5680647467311556,-0.8229838658936565,0.0
2021,32,107 UC,0,2021-08-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.24285714285714,32.5,24.357142857142858,75.85714285714286,44.3,6,1001.4714285714286,6.1571428571428575,28.142857142857142,29.057142857142857,32.957142857142856,28.514285714285712,80.0,72.85714285714286,35.857142857142854,50.857142857142854,37.4,38.8,0.3,9.7,3.0,2.0,0.0,1.0,188.6,-0.663122658240795,-0.7485107481711013,0.0
2021,33,107 UC,0,2021-08-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.87142857142857,34.24285714285714,23.75714285714286,64.42857142857143,8.299999999999999,1,1003.6142857142858,6.128571428571428,28.585714285714285,28.614285714285717,32.25714285714286,30.571428571428573,77.28571428571429,74.0,49.57142857142857,39.42857142857143,36.5,58.7,6.6,0.6,6.0,3.0,2.0,0.0,223.2,-0.7485107481711011,-0.6631226582407952,0.0
2021,34,107 UC,0,2021-08-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,34.82857142857143,25.728571428571428,66.0,33.7,4,999.9571428571428,6.828571428571428,28.24285714285714,28.142857142857142,29.057142857142857,32.957142857142856,75.85714285714286,80.0,72.85714285714286,35.857142857142854,44.3,37.4,38.8,0.3,6.0,3.0,2.0,0.0,230.89999999999998,-0.8229838658936564,-0.5680647467311559,0.0
2021,35,107 UC,0,2021-08-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.957142857142856,32.871428571428574,23.7,69.42857142857143,21.5,2,1005.2857142857144,5.414285714285714,28.87142857142857,28.585714285714285,28.614285714285717,32.25714285714286,64.42857142857143,77.28571428571429,74.0,49.57142857142857,8.299999999999999,36.5,58.7,6.6,1.0,6.0,3.0,2.0,264.3,-0.8854560256532096,-0.4647231720437691,0.0
2021,36,107 UC,0,2021-09-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.02857142857143,31.057142857142857,24.428571428571427,77.85714285714286,84.7,5,1005.342857142857,6.857142857142857,30.0,28.24285714285714,28.142857142857142,29.057142857142857,66.0,75.85714285714286,80.0,72.85714285714286,33.7,44.3,37.4,38.8,4.0,6.0,3.0,2.0,279.2,-0.9350162426854147,-0.3546048870425359,0.0
2021,37,107 UC,0,2021-09-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,17,4.0,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.87142857142857,32.75714285714286,23.914285714285715,74.71428571428571,0.5,0,1005.0285714285714,5.442857142857143,27.957142857142856,28.87142857142857,28.585714285714285,28.614285714285717,69.42857142857143,64.42857142857143,77.28571428571429,74.0,21.5,8.299999999999999,36.5,58.7,2.0,1.0,6.0,3.0,325.1,-0.970941817426052,-0.23931566428755774,0.0
2021,38,107 UC,0,2021-09-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,67,17.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.442857142857143,31.185714285714283,22.62857142857143,75.85714285714286,51.8,4,1006.7571428571428,5.8428571428571425,27.02857142857143,30.0,28.24285714285714,28.142857142857142,77.85714285714286,66.0,75.85714285714286,80.0,84.7,33.7,44.3,37.4,5.0,4.0,6.0,3.0,266.9,-0.992708874098054,-0.12053668025532357,0.0
2021,39,107 UC,0,2021-09-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,167,67.0,63.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12857142857143,32.028571428571425,23.357142857142858,71.85714285714286,16.3,3,1008.1857142857144,5.5,27.87142857142857,27.957142857142856,28.87142857142857,28.585714285714285,74.71428571428571,69.42857142857143,64.42857142857143,77.28571428571429,0.5,21.5,8.299999999999999,36.5,0.0,2.0,1.0,6.0,281.3,-1.0,-1.8369701987210297e-16,0.0
2021,40,107 UC,0,2021-10-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216,216,167.0,116.75,1.0,0.5,1.0,0.0,0.0,0.0,0.5,25.557142857142857,31.828571428571426,20.842857142857145,62.142857142857146,9.8,1,1006.9571428571428,6.271428571428571,26.442857142857143,27.02857142857143,30.0,28.24285714285714,75.85714285714286,77.85714285714286,66.0,75.85714285714286,51.8,84.7,33.7,44.3,4.0,5.0,4.0,6.0,261.1,-0.992708874098054,0.1205366802553232,0.0
2021,41,107 UC,0,2021-10-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,314,216.0,191.0,0.0,0.0,0.0,1.0,0.5,1.0,-0.5,23.414285714285715,30.457142857142856,18.514285714285712,53.42857142857143,2.4,1,1007.6142857142858,8.428571428571429,27.12857142857143,27.87142857142857,27.957142857142856,28.87142857142857,71.85714285714286,74.71428571428571,69.42857142857143,64.42857142857143,16.3,0.5,21.5,8.299999999999999,3.0,0.0,2.0,1.0,226.6,-0.9709418174260521,0.23931566428755738,0.0
2021,42,107 UC,0,2021-10-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,253,314.0,237.5,1.0,0.5,1.0,0.0,0.0,0.0,0.5,20.885714285714283,27.17142857142857,16.12857142857143,61.142857142857146,19.5,2,1010.5285714285714,8.77142857142857,25.557142857142857,26.442857142857143,27.02857142857143,30.0,62.142857142857146,75.85714285714286,77.85714285714286,66.0,9.8,51.8,84.7,33.7,1.0,4.0,5.0,4.0,220.70000000000002,-0.9350162426854148,0.35460488704253557,1.0
2021,43,107 UC,1,2021-10-25,1,0.0,0.0,0.0,0.5,0.25,0.125,1.0,326,326,253.0,277.25,2.0,1.0,1.0,1.0,0.5,1.0,0.5,18.385714285714283,25.928571428571427,12.957142857142856,56.142857142857146,0.0,0,1016.0428571428572,7.328571428571428,23.414285714285715,27.12857142857143,27.87142857142857,27.957142857142856,53.42857142857143,71.85714285714286,74.71428571428571,69.42857142857143,2.4,16.3,0.5,21.5,1.0,3.0,0.0,2.0,206.5,-0.8854560256532101,0.464723172043768,0.0
2021,44,107 UC,0,2021-11-01,0,1.0,0.0,0.0,0.5,0.25,0.125,-1.0,255,255,326.0,287.0,0.0,0.0,0.0,2.0,1.0,1.0,-1.0,17.785714285714285,25.042857142857144,12.614285714285714,50.42857142857143,1.0,0,1014.7142857142856,8.5,20.885714285714283,25.557142857142857,26.442857142857143,27.02857142857143,61.142857142857146,62.142857142857146,75.85714285714286,77.85714285714286,19.5,9.8,51.8,84.7,2.0,1.0,4.0,5.0,185.0,-0.822983865893657,0.5680647467311548,0.0
2021,45,107 UC,0,2021-11-08,0,0.0,1.0,0.0,0.0,0.25,0.125,0.0,128,128,255.0,240.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.314285714285713,25.74285714285714,11.314285714285717,48.857142857142854,0.0,0,1014.0857142857144,7.371428571428572,18.385714285714283,23.414285714285715,27.12857142857143,27.87142857142857,56.142857142857146,53.42857142857143,71.85714285714286,74.71428571428571,0.0,2.4,16.3,0.5,0.0,1.0,3.0,0.0,101.3,-0.7485107481711011,0.6631226582407953,0.0
2021,46,107 UC,0,2021-11-15,0,0.0,0.0,1.0,0.0,0.25,0.125,0.0,99,99,128.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.242857142857144,23.114285714285717,9.62857142857143,52.42857142857143,0.0,0,1013.8285714285714,6.3999999999999995,17.785714285714285,20.885714285714283,25.557142857142857,26.442857142857143,50.42857142857143,61.142857142857146,62.142857142857146,75.85714285714286,1.0,19.5,9.8,51.8,0.0,2.0,1.0,4.0,100.8,-0.6631226582407956,0.7485107481711007,0.0
2021,47,107 UC,0,2021-11-22,0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,54,54,99.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.728571428571428,22.87142857142857,8.885714285714286,61.285714285714285,0.0,0,1014.8285714285714,7.214285714285714,17.314285714285713,18.385714285714283,23.414285714285715,27.12857142857143,48.857142857142854,56.142857142857146,53.42857142857143,71.85714285714286,0.0,0.0,2.4,16.3,0.0,0.0,1.0,3.0,49.0,-0.5680647467311559,0.8229838658936564,0.0
2021,48,107 UC,0,2021-11-29,0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,10,10,54.0,72.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.114285714285714,21.2,8.585714285714285,66.42857142857143,9.6,1,1017.8,7.214285714285714,15.242857142857144,17.785714285714285,20.885714285714283,25.557142857142857,52.42857142857143,50.42857142857143,61.142857142857146,62.142857142857146,0.0,1.0,19.5,9.8,0.0,0.0,2.0,1.0,32.7,-0.4647231720437684,0.88545602565321,0.0
2021,49,107 UC,0,2021-12-06,0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,5,5,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.614285714285714,19.985714285714288,7.214285714285714,56.285714285714285,0.0,0,1019.3285714285714,6.128571428571428,14.728571428571428,17.314285714285713,18.385714285714283,23.414285714285715,61.285714285714285,48.857142857142854,56.142857142857146,53.42857142857143,0.0,0.0,0.0,2.4,0.0,0.0,0.0,1.0,32.5,-0.35460488704253595,0.9350162426854147,0.0
2021,50,107 UC,0,2021-12-13,0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,3,3,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,16.257142857142856,3.685714285714286,62.0,0.0,0,1020.1714285714286,6.942857142857143,14.114285714285714,15.242857142857144,17.785714285714285,20.885714285714283,66.42857142857143,52.42857142857143,50.42857142857143,61.142857142857146,9.6,0.0,1.0,19.5,1.0,0.0,0.0,2.0,30.1,-0.2393156642875578,0.970941817426052,0.0
2021,51,107 UC,0,2021-12-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.971428571428572,17.771428571428572,6.142857142857143,63.0,5.0,2,1016.9428571428572,5.642857142857143,12.614285714285714,14.728571428571428,17.314285714285713,18.385714285714283,56.285714285714285,61.285714285714285,48.857142857142854,56.142857142857146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,-0.12053668025532363,0.992708874098054,0.0
2021,52,107 UC,0,2021-12-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.757142857142856,16.185714285714287,5.214285714285714,59.142857142857146,2.0,1,1021.9714285714286,7.114285714285714,9.1,14.114285714285714,15.242857142857144,17.785714285714285,62.0,66.42857142857143,52.42857142857143,50.42857142857143,0.0,9.6,0.0,1.0,0.0,1.0,0.0,0.0,15.6,6.432490598706546e-16,1.0,0.0
2022,1,107 UC,0,2022-01-03,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,13.757142857142856,7.414285714285714,81.57142857142857,98.2,6,1017.6,8.0,10.971428571428572,12.614285714285714,14.728571428571428,17.314285714285713,63.0,56.285714285714285,61.285714285714285,48.857142857142854,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.6,0.12053668025532305,0.992708874098054,0.0
2022,2,107 UC,0,2022-01-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55714285714286,16.271428571428572,4.542857142857143,67.28571428571429,0.1,0,1018.8142857142856,6.957142857142857,9.757142857142856,9.1,14.114285714285714,15.242857142857144,59.142857142857146,62.0,66.42857142857143,52.42857142857143,2.0,0.0,9.6,0.0,1.0,0.0,1.0,0.0,114.80000000000001,0.23931566428755774,0.970941817426052,0.0
2022,3,107 UC,0,2022-01-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.814285714285717,13.7,6.871428571428572,86.0,45.0,4,1014.4714285714286,7.371428571428571,10.3,10.971428571428572,12.614285714285714,14.728571428571428,81.57142857142857,63.0,56.285714285714285,61.285714285714285,98.2,5.0,0.0,0.0,6.0,2.0,0.0,0.0,114.89999999999999,0.3546048870425356,0.9350162426854148,0.0
2022,4,107 UC,0,2022-01-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.414285714285716,16.157142857142855,4.3428571428571425,71.85714285714286,0.3,0,1015.7142857142856,7.357142857142857,9.55714285714286,9.757142857142856,9.1,14.114285714285714,67.28571428571429,59.142857142857146,62.0,66.42857142857143,0.1,2.0,0.0,9.6,0.0,1.0,0.0,1.0,159.9,0.4647231720437685,0.8854560256532099,0.0
2022,5,107 UC,0,2022-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.228571428571428,16.37142857142857,5.142857142857143,73.42857142857143,6.4,2,1012.3571428571428,6.8428571428571425,9.814285714285717,10.3,10.971428571428572,12.614285714285714,86.0,81.57142857142857,63.0,56.285714285714285,45.0,98.2,5.0,0.0,4.0,6.0,2.0,0.0,150.6,0.5680647467311558,0.8229838658936564,0.0
2022,6,107 UC,0,2022-02-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,18.6,5.557142857142857,62.42857142857143,0.2,0,1015.8285714285714,8.12857142857143,9.414285714285716,9.55714285714286,9.757142857142856,9.1,71.85714285714286,67.28571428571429,59.142857142857146,62.0,0.3,0.1,2.0,0.0,0.0,0.0,1.0,0.0,157.0,0.6631226582407952,0.7485107481711011,0.0
2022,7,107 UC,0,2022-02-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.485714285714286,20.02857142857143,8.385714285714286,59.42857142857143,0.3,0,1012.9571428571428,8.557142857142857,10.228571428571428,9.814285714285717,10.3,10.971428571428572,73.42857142857143,86.0,81.57142857142857,63.0,6.4,45.0,98.2,5.0,2.0,4.0,6.0,2.0,157.20000000000002,0.7485107481711011,0.6631226582407953,0.0
2022,8,107 UC,0,2022-02-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.94285714285714,18.014285714285712,8.571428571428571,67.71428571428571,41.8,4,1015.4714285714286,9.0,11.2,9.414285714285716,9.55714285714286,9.757142857142856,62.42857142857143,71.85714285714286,67.28571428571429,59.142857142857146,0.2,0.3,0.1,2.0,0.0,0.0,0.0,1.0,152.5,0.8229838658936564,0.5680647467311558,0.0
2022,9,107 UC,0,2022-02-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.185714285714283,20.042857142857144,9.042857142857144,67.14285714285714,17.9,2,1016.9428571428572,8.457142857142857,13.485714285714286,10.228571428571428,9.814285714285717,10.3,59.42857142857143,73.42857142857143,86.0,81.57142857142857,0.3,6.4,45.0,98.2,0.0,2.0,4.0,6.0,192.3,0.8854560256532098,0.4647231720437686,0.0
2022,10,107 UC,0,2022-03-07,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.342857142857145,24.514285714285712,11.957142857142856,65.57142857142857,6.6,1,1014.3857142857142,10.471428571428572,12.94285714285714,11.2,9.414285714285716,9.55714285714286,67.71428571428571,62.42857142857143,71.85714285714286,67.28571428571429,41.8,0.2,0.3,0.1,4.0,0.0,0.0,0.0,112.0,0.9350162426854148,0.35460488704253557,0.0
2022,11,107 UC,0,2022-03-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5,30.057142857142857,16.614285714285714,59.57142857142857,9.3,2,1007.9428571428572,10.1,14.185714285714283,13.485714285714286,10.228571428571428,9.814285714285717,67.14285714285714,59.42857142857143,73.42857142857143,86.0,17.9,0.3,6.4,45.0,2.0,0.0,2.0,4.0,118.5,0.970941817426052,0.23931566428755804,0.0
2022,12,107 UC,0,2022-03-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.185714285714287,30.428571428571427,15.2,47.57142857142857,0.0,0,1008.2857142857144,8.414285714285715,17.342857142857145,12.94285714285714,11.2,9.414285714285716,65.57142857142857,67.71428571428571,62.42857142857143,71.85714285714286,6.6,41.8,0.2,0.3,1.0,4.0,0.0,0.0,82.80000000000001,0.992708874098054,0.120536680255323,0.0
2022,13,107 UC,0,2022-03-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.514285714285712,32.74285714285714,17.3,34.857142857142854,0.0,0,1007.5714285714286,10.1,22.5,14.185714285714283,13.485714285714286,10.228571428571428,59.57142857142857,67.14285714285714,59.42857142857143,73.42857142857143,9.3,17.9,0.3,6.4,2.0,2.0,0.0,2.0,82.5,1.0,-1.6081226496766366e-16,0.0
2022,14,107 UC,0,2022-04-04,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,35.0,18.37142857142857,34.857142857142854,0.0,0,1008.3857142857142,8.7,22.185714285714287,17.342857142857145,12.94285714285714,11.2,47.57142857142857,65.57142857142857,67.71428571428571,62.42857142857143,0.0,6.6,41.8,0.2,0.0,1.0,4.0,0.0,76.10000000000001,0.992708874098054,-0.12053668025532288,0.0
2022,15,107 UC,0,2022-04-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.657142857142855,34.25714285714286,19.685714285714287,35.857142857142854,0.3,0,1004.0857142857144,8.557142857142857,24.514285714285712,22.5,14.185714285714283,13.485714285714286,34.857142857142854,59.57142857142857,67.14285714285714,59.42857142857143,0.0,9.3,17.9,0.3,0.0,2.0,2.0,0.0,75.9,0.9709418174260521,-0.2393156642875575,0.0
2022,16,107 UC,0,2022-04-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,33.05714285714286,19.557142857142857,39.57142857142857,1.7,0,1008.5,10.357142857142858,26.3,22.185714285714287,17.342857142857145,12.94285714285714,34.857142857142854,47.57142857142857,65.57142857142857,67.71428571428571,0.0,0.0,6.6,41.8,0.0,0.0,1.0,4.0,75.9,0.9350162426854148,-0.35460488704253545,0.0
2022,17,107 UC,0,2022-04-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.957142857142856,36.728571428571435,21.428571428571427,31.857142857142858,1.2,1,1004.157142857143,8.257142857142856,26.657142857142855,24.514285714285712,22.5,14.185714285714283,35.857142857142854,34.857142857142854,59.57142857142857,67.14285714285714,0.3,0.0,9.3,17.9,0.0,0.0,2.0,2.0,35.8,0.8854560256532099,-0.4647231720437685,0.0
2022,18,107 UC,0,2022-05-02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.857142857142858,34.457142857142856,21.32857142857143,41.42857142857143,10.9,1,1004.7857142857144,9.242857142857144,25.8,26.3,22.185714285714287,17.342857142857145,39.57142857142857,34.857142857142854,47.57142857142857,65.57142857142857,1.7,0.0,0.0,6.6,0.0,0.0,0.0,1.0,19.1,0.8229838658936565,-0.5680647467311557,0.0
2022,19,107 UC,0,2022-05-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.61428571428571,39.48571428571428,23.87142857142857,27.428571428571427,0.0,0,999.8857142857142,9.328571428571427,28.957142857142856,26.657142857142855,24.514285714285712,22.5,31.857142857142858,35.857142857142854,34.857142857142854,59.57142857142857,1.2,0.3,0.0,9.3,1.0,0.0,0.0,2.0,23.4,0.7485107481711013,-0.6631226582407951,0.0
2022,20,107 UC,0,2022-05-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.314285714285713,37.357142857142854,23.17142857142857,29.285714285714285,0.0,0,999.157142857143,9.342857142857143,27.857142857142858,25.8,26.3,22.185714285714287,41.42857142857143,39.57142857142857,34.857142857142854,47.57142857142857,10.9,1.7,0.0,0.0,1.0,0.0,0.0,0.0,14.1,0.6631226582407952,-0.7485107481711012,0.0
2022,21,107 UC,0,2022-05-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.771428571428572,35.214285714285715,22.457142857142856,37.57142857142857,1.0,0,1000.9285714285714,9.0,31.61428571428571,28.957142857142856,26.657142857142855,24.514285714285712,27.428571428571427,31.857142857142858,35.857142857142854,34.857142857142854,0.0,1.2,0.3,0.0,0.0,1.0,0.0,0.0,14.1,0.5680647467311558,-0.8229838658936564,0.0
2022,22,107 UC,0,2022-05-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.142857142857142,38.44285714285714,23.7,26.571428571428573,0.0,0,1000.1142857142858,8.142857142857142,30.314285714285713,27.857142857142858,25.8,26.3,29.285714285714285,41.42857142857143,39.57142857142857,34.857142857142854,0.0,10.9,1.7,0.0,0.0,1.0,0.0,0.0,15.1,0.46472317204376906,-0.8854560256532096,0.0
2022,23,107 UC,0,2022-06-06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.628571428571426,41.17142857142857,26.02857142857143,21.571428571428573,0.0,0,997.6428571428572,8.785714285714286,28.771428571428572,31.61428571428571,28.957142857142856,26.657142857142855,37.57142857142857,27.428571428571427,31.857142857142858,35.857142857142854,1.0,0.0,1.2,0.3,0.0,0.0,1.0,0.0,15.1,0.35460488704253584,-0.9350162426854147,0.0
2022,24,107 UC,0,2022-06-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.485714285714288,37.67142857142857,25.385714285714283,37.714285714285715,12.5,3,999.8285714285714,8.542857142857143,31.142857142857142,30.314285714285713,27.857142857142858,25.8,26.571428571428573,29.285714285714285,41.42857142857143,39.57142857142857,0.0,0.0,10.9,1.7,0.0,0.0,1.0,0.0,14.799999999999999,0.23931566428755768,-0.970941817426052,0.0
2022,25,107 UC,0,2022-06-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.25714285714286,32.42857142857143,20.428571428571427,58.57142857142857,32.5,3,1001.7,9.157142857142857,33.628571428571426,28.771428571428572,31.61428571428571,28.957142857142856,21.571428571428573,37.57142857142857,27.428571428571427,31.857142857142858,0.0,1.0,0.0,1.2,0.0,0.0,0.0,1.0,25.6,0.12053668025532308,-0.992708874098054,0.0
2022,26,107 UC,0,2022-06-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.071428571428573,36.471428571428575,25.97142857142857,60.42857142857143,8.5,1,997.9142857142856,9.342857142857143,31.485714285714288,31.142857142857142,30.314285714285713,27.857142857142858,37.714285714285715,26.571428571428573,29.285714285714285,41.42857142857143,12.5,0.0,0.0,10.9,3.0,0.0,0.0,1.0,56.900000000000006,-3.216245299353273e-16,-1.0,0.0
